log_id,supplier_id,po_id,lead_time_days,on_time_flag,logged_at
20916,1,59470,57,0,07-03-2025 00:00:00
20917,6,59477,24,false,26-08-2025 00:00:00
20918,3,59479,25,1,30-12-2025 00:00:00
20919,1,59482,45,0,31-01-2026 00:00:00
20920,9,59484,21,FALSE,06-06-2024 00:00:00
20921,10,59488,35,True,09-02-2024 00:00:00
20922,4,59490,38,TRUE,25-04-2024 00:00:00
20923,2,59491,,,23-06-2024 00:00:00
20924,10,59494,28,,02-07-2024 00:00:00
20925,10,59496,41,True,02-10-2025 00:00:00
20926,4,59497,53,True,15-04-2025 00:00:00
20927,8,59501,23,FALSE,09-09-2024 00:00:00
20928,4,59504,43,,21-08-2024 00:00:00
20929,3,59507,52,FALSE,16-05-2024 00:00:00
20930,7,59512,20,,28-06-2025 00:00:00
20931,7,59516,26,1,01-05-2025 00:00:00
20932,2,59517,19,FALSE,11-09-2024 00:00:00
20933,6,59521,37,false,04-04-2026 00:00:00
20934,8,59526,58,0,13-04-2024 00:00:00
20935,9,59529,48,false,17-05-2025 00:00:00
20936,5,59531,52,0,27-09-2024 00:00:00
20937,4,59536,52,FALSE,01-12-2024 00:00:00
20938,8,59537,38,True,08-09-2025 00:00:00
20939,10,59544,2,True,18-06-2025 00:00:00
20940,8,59545,56,TRUE,31-01-2026 00:00:00
20941,3,59549,14,0,24-01-2026 00:00:00
20942,6,59551,17,1,06-04-2024 00:00:00
20943,5,59552,43,1,01-06-2025 00:00:00
20944,5,59553,59,0,02-02-2026 00:00:00
20945,5,59554,46,True,04-01-2026 00:00:00
20946,10,59566,8,TRUE,17-05-2026 00:00:00
20947,10,59567,53,0,08-02-2025 00:00:00
20948,8,59570,10,TRUE,31-05-2024 00:00:00
20949,4,59571,33,0,22-02-2024 00:00:00
20950,3,59579,57,0,22-07-2025 00:00:00
20951,1,59594,4,FALSE,14-05-2026 00:00:00
20952,3,59597,32,FALSE,01-04-2024 00:00:00
20953,6,59598,5,FALSE,14-04-2026 00:00:00
20954,4,59601,6,1,17-06-2025 00:00:00
20955,4,59602,37,True,20-01-2026 00:00:00
20956,2,59604,28,false,27-02-2026 00:00:00
20957,5,59614,34,True,24-11-2024 00:00:00
20958,8,59620,30,false,22-04-2026 00:00:00
20959,2,59621,33,0,11-08-2025 00:00:00
20960,7,59622,31,,15-01-2024 00:00:00
20961,3,59624,37,FALSE,12-02-2026 00:00:00
20962,10,59626,42,false,16-11-2025 00:00:00
20963,1,59630,30,TRUE,16-03-2024 00:00:00
20964,5,59633,19,false,06-10-2024 00:00:00
20965,10,59635,59,0,06-03-2025 00:00:00
20966,7,59637,,false,01-05-2026 00:00:00
20967,6,59641,37,1,21-10-2024 00:00:00
20968,4,59642,36,True,07-04-2025 00:00:00
20969,8,59644,3,,23-06-2024 00:00:00
20970,3,59648,6,True,08-08-2025 00:00:00
20971,8,59655,23,FALSE,14-03-2024 00:00:00
20972,9,59656,33,1,28-09-2024 00:00:00
20973,1,59661,16,0,26-06-2025 00:00:00
20974,9,59662,16,0,25-12-2025 00:00:00
20975,6,59663,22,True,04-12-2024 00:00:00
20976,9,59666,27,,22-05-2024 00:00:00
20977,3,59667,59,TRUE,18-03-2024 00:00:00
20978,1,59674,45,1,07-01-2024 00:00:00
20979,5,59678,17,FALSE,17-04-2026 00:00:00
20980,5,59680,23,TRUE,06-09-2025 00:00:00
20981,2,59682,8,,16-02-2025 00:00:00
20982,1,59684,4,TRUE,15-08-2025 00:00:00
20983,1,59689,25,false,07-03-2024 00:00:00
20984,1,59691,3,0,14-10-2024 00:00:00
20985,5,59693,42,TRUE,25-06-2025 00:00:00
20986,10,59694,13,,24-06-2024 00:00:00
20987,1,59695,15,FALSE,12-02-2024 00:00:00
20988,3,59696,29,0,25-02-2026 00:00:00
20989,3,59699,24,false,22-02-2026 00:00:00
20990,1,59702,32,0,09-01-2024 00:00:00
20991,6,59703,36,0,07-09-2024 00:00:00
20992,8,59707,25,TRUE,16-10-2024 00:00:00
20993,9,59723,30,FALSE,24-05-2026 00:00:00
20994,6,59724,27,,29-10-2025 00:00:00
20995,9,59725,40,TRUE,17-04-2025 00:00:00
20996,4,59726,59,TRUE,09-09-2024 00:00:00
20997,4,59728,18,True,23-11-2024 00:00:00
20998,2,59730,13,1,02-11-2024 00:00:00
20999,10,59734,19,false,10-12-2024 00:00:00
21000,7,59736,11,1,12-08-2024 00:00:00
21001,7,59742,30,0,24-06-2025 00:00:00
21002,9,59743,53,TRUE,25-05-2024 00:00:00
21003,6,59744,26,True,01-05-2025 00:00:00
21004,2,59749,40,1,31-12-2025 00:00:00
21005,6,59754,24,false,20-12-2024 00:00:00
21006,4,59757,22,false,17-05-2026 00:00:00
21007,1,59758,23,FALSE,06-08-2024 00:00:00
21008,3,59759,11,FALSE,18-01-2025 00:00:00
21009,4,59761,20,false,07-12-2025 00:00:00
21010,5,59763,37,True,26-10-2025 00:00:00
21011,1,59766,58,True,15-05-2025 00:00:00
21012,9,59769,7,false,19-01-2025 00:00:00
21013,5,59770,21,TRUE,03-11-2025 00:00:00
21014,6,59771,33,false,30-03-2026 00:00:00
21015,8,59774,4,,08-02-2026 00:00:00
21016,3,59776,34,0,13-07-2024 00:00:00
21017,10,59777,60,True,16-10-2025 00:00:00
21018,8,59778,19,0,19-06-2024 00:00:00
21019,6,59781,30,True,12-12-2025 00:00:00
21020,5,59782,35,0,12-09-2024 00:00:00
21021,10,59784,3,FALSE,17-09-2025 00:00:00
21022,7,59791,24,True,19-03-2025 00:00:00
21023,5,59795,16,FALSE,26-05-2025 00:00:00
21024,10,59800,45,FALSE,23-03-2026 00:00:00
21025,5,59802,51,1,21-09-2024 00:00:00
21026,7,59808,41,FALSE,06-02-2025 00:00:00
21027,2,59809,45,false,22-04-2026 00:00:00
21028,6,59813,10,FALSE,05-04-2026 00:00:00
21029,5,59814,24,TRUE,03-02-2024 00:00:00
21030,1,59815,6,FALSE,12-02-2024 00:00:00
21031,7,59818,53,TRUE,10-06-2024 00:00:00
21032,1,59821,,True,11-07-2025 00:00:00
21033,8,59822,51,,29-07-2025 00:00:00
21034,8,59825,34,false,01-07-2024 00:00:00
21035,7,59829,40,True,05-06-2026 00:00:00
21036,6,59836,47,True,19-05-2024 00:00:00
21037,9,59838,58,,27-03-2025 00:00:00
21038,8,59842,34,,10-07-2025 00:00:00
21039,9,59847,36,TRUE,23-11-2025 00:00:00
21040,5,59848,45,True,14-02-2025 00:00:00
21041,1,59850,29,TRUE,10-03-2026 00:00:00
21042,10,59851,21,True,19-01-2025 00:00:00
21043,4,59852,38,false,12-05-2024 00:00:00
21044,1,59856,47,True,27-05-2025 00:00:00
21045,4,59857,,,05-07-2024 00:00:00
21046,3,59859,25,0,26-03-2025 00:00:00
21047,6,59860,54,TRUE,17-12-2025 00:00:00
21048,7,59864,32,FALSE,15-06-2026 00:00:00
21049,5,59865,5,True,19-08-2024 00:00:00
21050,10,59866,,0,21-05-2024 00:00:00
21051,6,59869,2,1,04-05-2025 00:00:00
21052,6,59870,38,false,02-04-2024 00:00:00
21053,5,59874,36,1,05-07-2025 00:00:00
21054,1,59876,41,True,03-12-2025 00:00:00
21055,1,59879,43,FALSE,09-02-2024 00:00:00
21056,8,59884,5,TRUE,28-02-2025 00:00:00
21057,5,59887,59,1,28-05-2026 00:00:00
21058,3,59890,48,,20-02-2024 00:00:00
21059,9,59893,3,1,04-10-2025 00:00:00
21060,10,59901,46,1,27-10-2025 00:00:00
21061,8,59902,14,True,29-08-2025 00:00:00
21062,6,59903,45,,20-05-2024 00:00:00
21063,4,59904,37,0,15-05-2025 00:00:00
21064,5,59908,32,,21-11-2025 00:00:00
21065,5,59910,,FALSE,15-07-2025 00:00:00
21066,9,59913,60,TRUE,19-10-2024 00:00:00
21067,3,59914,60,0,25-10-2025 00:00:00
21068,1,59915,20,false,15-01-2025 00:00:00
21069,5,59917,56,FALSE,06-07-2025 00:00:00
21070,3,59921,45,FALSE,19-01-2024 00:00:00
21071,9,59922,55,false,17-03-2024 00:00:00
21072,8,59924,54,,24-02-2025 00:00:00
21073,8,59926,28,false,17-08-2024 00:00:00
21074,5,59927,4,FALSE,13-04-2025 00:00:00
21075,9,59928,26,True,28-05-2024 00:00:00
21076,6,59930,42,FALSE,17-01-2026 00:00:00
21077,3,59931,36,,25-10-2025 00:00:00
21078,6,59940,60,false,05-06-2026 00:00:00
21079,10,59941,15,TRUE,26-08-2024 00:00:00
21080,7,59942,7,0,14-03-2024 00:00:00
21081,8,59945,28,True,04-08-2025 00:00:00
21082,6,59949,58,1,30-05-2025 00:00:00
21083,2,59952,5,True,13-02-2025 00:00:00
21084,2,59956,14,,28-02-2024 00:00:00
21085,2,59957,45,TRUE,22-03-2026 00:00:00
21086,3,59959,24,FALSE,14-03-2026 00:00:00
21087,1,59962,11,false,13-09-2024 00:00:00
21088,3,59963,7,false,28-01-2026 00:00:00
21089,5,59968,39,TRUE,05-01-2024 00:00:00
21090,10,59970,13,1,17-06-2026 00:00:00
21091,2,59974,32,True,03-07-2024 00:00:00
21092,5,59984,12,false,04-04-2025 00:00:00
21093,5,59989,36,false,21-10-2025 00:00:00
21094,5,59992,51,false,11-02-2024 00:00:00
21095,7,59994,54,0,27-02-2025 00:00:00
21096,4,59995,13,TRUE,02-04-2024 00:00:00
21097,1,59998,11,TRUE,25-08-2024 00:00:00
21098,8,60002,23,TRUE,06-08-2025 00:00:00
21099,10,60003,52,FALSE,21-08-2024 00:00:00
21100,10,60007,14,false,28-01-2024 00:00:00
21101,5,60008,21,True,23-11-2025 00:00:00
21102,3,60009,5,True,11-04-2026 00:00:00
21103,5,60010,44,false,13-04-2026 00:00:00
21104,4,60019,19,0,02-08-2024 00:00:00
21105,10,60021,19,1,02-04-2024 00:00:00
21106,7,60022,6,True,11-08-2025 00:00:00
21107,6,60027,19,TRUE,15-01-2024 00:00:00
21108,3,60028,55,false,11-02-2026 00:00:00
21109,2,60030,8,TRUE,27-06-2025 00:00:00
21110,9,60031,13,FALSE,12-04-2026 00:00:00
21111,6,60032,25,TRUE,09-07-2024 00:00:00
21112,10,60033,,1,10-01-2025 00:00:00
21113,1,60034,55,TRUE,27-02-2025 00:00:00
21114,8,60035,34,1,22-05-2025 00:00:00
21115,10,60038,57,True,19-03-2024 00:00:00
21116,3,60040,38,false,16-07-2024 00:00:00
21117,6,60041,3,TRUE,30-12-2025 00:00:00
21118,7,60042,33,,03-04-2024 00:00:00
21119,10,60043,52,0,28-01-2025 00:00:00
21120,2,60044,57,false,22-03-2024 00:00:00
21121,10,60045,36,0,11-04-2026 00:00:00
21122,6,60046,24,,18-10-2024 00:00:00
21123,5,60048,45,True,12-04-2025 00:00:00
21124,10,60049,45,0,01-04-2024 00:00:00
21125,8,60054,2,FALSE,05-10-2024 00:00:00
21126,2,60055,6,false,16-06-2026 00:00:00
21127,2,60058,51,True,21-03-2026 00:00:00
21128,5,60062,12,True,29-03-2025 00:00:00
21129,4,60064,36,0,19-10-2024 00:00:00
21130,7,60067,10,TRUE,24-06-2024 00:00:00
21131,10,60068,35,TRUE,24-08-2024 00:00:00
21132,10,60070,21,1,01-12-2024 00:00:00
21133,7,60072,56,1,21-01-2024 00:00:00
21134,4,60074,40,TRUE,08-10-2025 00:00:00
21135,4,60075,57,FALSE,09-05-2026 00:00:00
21136,4,60076,23,True,16-09-2024 00:00:00
21137,5,60077,36,0,20-12-2024 00:00:00
21138,2,60080,28,True,08-03-2026 00:00:00
21139,9,60081,41,FALSE,16-02-2026 00:00:00
21140,5,60082,21,0,11-05-2026 00:00:00
21141,9,60086,7,0,03-04-2025 00:00:00
21142,3,60088,30,FALSE,18-06-2026 00:00:00
21143,10,60090,17,True,01-05-2025 00:00:00
21144,10,60096,21,0,21-03-2026 00:00:00
21145,1,60106,57,false,19-04-2026 00:00:00
21146,6,60108,53,FALSE,07-04-2025 00:00:00
21147,9,60112,4,True,22-05-2024 00:00:00
21148,7,60121,18,false,12-02-2025 00:00:00
21149,2,60122,56,1,01-10-2024 00:00:00
21150,9,60132,,0,31-01-2025 00:00:00
21151,4,60136,59,TRUE,11-03-2024 00:00:00
21152,9,60140,43,1,15-02-2025 00:00:00
21153,4,60144,60,1,25-12-2024 00:00:00
21154,8,60154,40,,19-05-2024 00:00:00
21155,6,60159,56,,10-01-2024 00:00:00
21156,9,60161,13,FALSE,24-08-2025 00:00:00
21157,10,60162,13,1,12-02-2026 00:00:00
21158,4,60166,6,True,05-03-2024 00:00:00
21159,10,60168,53,FALSE,18-02-2025 00:00:00
21160,4,60171,35,FALSE,16-04-2025 00:00:00
21161,1,60174,6,false,07-02-2025 00:00:00
21162,3,60175,40,FALSE,25-05-2025 00:00:00
21163,8,60176,38,FALSE,23-11-2025 00:00:00
21164,3,60178,22,0,24-05-2024 00:00:00
21165,7,60179,58,FALSE,05-01-2025 00:00:00
21166,7,60186,,FALSE,24-03-2025 00:00:00
21167,10,60187,48,1,21-05-2025 00:00:00
21168,1,60189,22,,25-08-2025 00:00:00
21169,2,60190,40,0,30-07-2024 00:00:00
21170,6,60194,52,false,04-04-2026 00:00:00
21171,6,60198,37,0,27-12-2024 00:00:00
21172,10,60199,5,TRUE,01-06-2025 00:00:00
21173,9,60200,2,FALSE,14-07-2024 00:00:00
21174,3,60204,59,TRUE,15-10-2025 00:00:00
21175,3,60206,33,1,19-03-2024 00:00:00
21176,3,60208,44,True,26-06-2025 00:00:00
21177,3,60211,52,True,25-07-2024 00:00:00
21178,6,60215,50,false,12-08-2025 00:00:00
21179,10,60216,,True,14-10-2024 00:00:00
21180,2,60220,59,false,15-03-2026 00:00:00
21181,7,60226,52,TRUE,15-09-2024 00:00:00
21182,1,60227,22,0,08-04-2026 00:00:00
21183,4,60236,53,1,25-09-2025 00:00:00
21184,7,60237,12,,26-02-2026 00:00:00
21185,3,60246,36,false,29-01-2026 00:00:00
21186,10,60252,8,false,25-02-2025 00:00:00
21187,1,60257,8,,06-11-2025 00:00:00
21188,5,60260,42,True,30-11-2025 00:00:00
21189,9,60261,25,TRUE,16-05-2026 00:00:00
21190,7,60263,24,True,05-03-2026 00:00:00
21191,6,60264,26,TRUE,11-07-2024 00:00:00
21192,2,60266,44,1,10-07-2024 00:00:00
21193,9,60267,21,TRUE,01-10-2024 00:00:00
21194,9,60268,18,TRUE,29-04-2026 00:00:00
21195,5,60269,45,1,08-01-2024 00:00:00
21196,10,60272,2,,26-05-2025 00:00:00
21197,10,60281,39,,05-06-2025 00:00:00
21198,2,60282,41,1,11-02-2024 00:00:00
21199,6,60289,24,,15-12-2025 00:00:00
21200,1,60292,28,,16-06-2025 00:00:00
21201,6,60297,32,FALSE,03-01-2025 00:00:00
21202,10,60301,38,FALSE,10-01-2025 00:00:00
21203,7,60303,50,TRUE,22-03-2025 00:00:00
21204,4,60312,16,0,12-03-2025 00:00:00
21205,8,60313,30,FALSE,08-06-2025 00:00:00
21206,7,60320,37,,01-01-2025 00:00:00
21207,8,60321,28,,01-06-2025 00:00:00
21208,6,60325,44,false,22-04-2026 00:00:00
21209,5,60326,51,True,30-05-2025 00:00:00
21210,6,60327,42,1,28-09-2025 00:00:00
21211,9,60330,22,TRUE,22-04-2025 00:00:00
21212,10,60332,30,FALSE,14-12-2025 00:00:00
21213,9,60339,39,TRUE,11-06-2024 00:00:00
21214,4,60340,44,True,13-11-2025 00:00:00
21215,4,60349,5,True,04-02-2026 00:00:00
21216,10,60353,23,,06-12-2025 00:00:00
21217,7,60355,32,True,05-03-2026 00:00:00
21218,1,60357,19,0,09-12-2025 00:00:00
21219,4,60358,28,TRUE,27-07-2024 00:00:00
21220,6,60359,33,TRUE,06-06-2024 00:00:00
21221,1,60361,51,FALSE,07-04-2025 00:00:00
21222,4,60362,17,,21-05-2025 00:00:00
21223,5,60372,58,FALSE,15-03-2025 00:00:00
21224,5,60373,11,false,13-06-2026 00:00:00
21225,6,60376,4,0,02-01-2024 00:00:00
21226,9,60379,48,,19-06-2024 00:00:00
21227,7,60381,52,True,14-10-2024 00:00:00
21228,1,60385,54,1,17-12-2025 00:00:00
21229,5,60388,22,0,06-01-2024 00:00:00
21230,5,60391,11,TRUE,07-02-2025 00:00:00
21231,8,60393,54,FALSE,10-03-2025 00:00:00
21232,1,60394,28,FALSE,28-02-2024 00:00:00
21233,7,60402,12,TRUE,23-09-2024 00:00:00
21234,1,60406,12,false,05-02-2026 00:00:00
21235,7,60409,33,TRUE,30-03-2025 00:00:00
21236,6,60410,32,,24-05-2025 00:00:00
21237,9,60414,30,1,10-05-2025 00:00:00
21238,6,60418,15,false,17-03-2025 00:00:00
21239,3,60419,16,false,02-03-2025 00:00:00
21240,1,60420,10,TRUE,24-07-2025 00:00:00
21241,9,60421,32,True,09-10-2025 00:00:00
21242,10,60423,17,FALSE,12-03-2025 00:00:00
21243,1,60429,19,false,04-04-2024 00:00:00
21244,2,60430,29,,27-08-2025 00:00:00
21245,4,60431,38,false,05-07-2025 00:00:00
21246,4,60432,5,1,29-03-2025 00:00:00
21247,2,60433,53,,19-12-2025 00:00:00
21248,5,60436,48,TRUE,03-03-2026 00:00:00
21249,8,60438,46,0,17-10-2025 00:00:00
21250,7,60443,,True,19-10-2024 00:00:00
21251,9,60444,26,0,26-07-2024 00:00:00
21252,5,60448,7,FALSE,25-04-2026 00:00:00
21253,10,60453,23,,31-01-2026 00:00:00
21254,8,60455,32,0,04-11-2024 00:00:00
21255,1,60457,45,0,26-01-2025 00:00:00
21256,7,60458,11,0,27-10-2025 00:00:00
21257,3,60459,58,false,19-02-2024 00:00:00
21258,9,60463,59,false,10-01-2024 00:00:00
21259,1,60465,33,True,31-05-2026 00:00:00
21260,3,60466,1,1,06-05-2026 00:00:00
21261,10,60467,39,TRUE,07-10-2025 00:00:00
21262,3,60468,49,false,07-10-2025 00:00:00
21263,4,60469,33,0,25-05-2026 00:00:00
21264,9,60472,30,0,05-11-2025 00:00:00
21265,1,60476,16,1,24-11-2024 00:00:00
21266,9,60479,55,,05-10-2024 00:00:00
21267,10,60480,16,TRUE,03-08-2025 00:00:00
21268,5,60485,31,FALSE,23-01-2024 00:00:00
21269,1,60486,31,,21-08-2025 00:00:00
21270,8,60487,46,false,11-05-2024 00:00:00
21271,3,60488,38,True,21-05-2026 00:00:00
21272,9,60491,59,True,11-08-2025 00:00:00
21273,10,60492,30,,25-03-2026 00:00:00
21274,5,60495,15,TRUE,09-08-2025 00:00:00
21275,7,60498,41,0,08-05-2025 00:00:00
21276,8,60503,57,,23-03-2026 00:00:00
21277,1,60507,,,29-12-2024 00:00:00
21278,1,60510,12,TRUE,10-10-2024 00:00:00
21279,6,60511,6,,22-08-2024 00:00:00
21280,7,60514,17,0,21-04-2024 00:00:00
21281,2,60515,48,FALSE,10-08-2024 00:00:00
21282,5,60523,6,,28-09-2024 00:00:00
21283,7,60529,45,0,23-01-2026 00:00:00
21284,4,60530,33,FALSE,07-06-2024 00:00:00
21285,6,60534,53,True,28-07-2024 00:00:00
21286,2,60537,23,false,11-04-2024 00:00:00
21287,4,60538,11,TRUE,22-12-2024 00:00:00
21288,2,60539,8,True,06-04-2025 00:00:00
21289,4,60540,17,0,28-05-2025 00:00:00
21290,3,60541,36,,28-10-2025 00:00:00
21291,9,60542,25,,24-03-2025 00:00:00
21292,2,60544,44,True,28-05-2025 00:00:00
21293,5,60547,41,,25-04-2026 00:00:00
21294,2,60549,49,,02-11-2024 00:00:00
21295,10,60551,2,0,21-11-2024 00:00:00
21296,10,60554,42,True,13-11-2025 00:00:00
21297,3,60556,54,True,18-02-2026 00:00:00
21298,6,60558,50,FALSE,13-08-2025 00:00:00
21299,4,60563,19,TRUE,14-01-2025 00:00:00
21300,8,60564,42,0,20-09-2025 00:00:00
21301,1,60565,17,True,09-06-2026 00:00:00
21302,5,60566,55,True,26-12-2024 00:00:00
21303,4,60567,26,,27-04-2025 00:00:00
21304,8,60568,13,,15-05-2025 00:00:00
21305,1,60573,39,false,01-06-2026 00:00:00
21306,4,60574,,0,10-01-2025 00:00:00
21307,4,60577,51,TRUE,25-02-2024 00:00:00
21308,5,60583,54,1,29-01-2025 00:00:00
21309,1,60586,5,,07-12-2025 00:00:00
21310,10,60590,59,,24-01-2025 00:00:00
21311,9,60592,9,TRUE,06-06-2024 00:00:00
21312,1,60594,55,TRUE,20-02-2025 00:00:00
21313,1,60595,20,TRUE,26-01-2026 00:00:00
21314,7,60597,21,True,09-12-2024 00:00:00
21315,2,60598,34,,24-09-2025 00:00:00
21316,9,60600,20,True,21-03-2024 00:00:00
21317,9,60609,30,,26-05-2026 00:00:00
21318,2,60611,19,True,23-03-2024 00:00:00
21319,6,60612,23,1,07-01-2026 00:00:00
21320,7,60614,32,FALSE,29-05-2025 00:00:00
21321,3,60619,2,FALSE,26-10-2024 00:00:00
21322,9,60623,13,false,02-01-2025 00:00:00
21323,2,60627,38,,03-02-2026 00:00:00
21324,7,60628,43,TRUE,07-10-2025 00:00:00
21325,7,60632,18,,01-09-2024 00:00:00
21326,9,60633,39,TRUE,03-11-2025 00:00:00
21327,9,60634,31,True,19-12-2024 00:00:00
21328,9,60637,,True,11-07-2025 00:00:00
21329,3,60640,4,,28-12-2025 00:00:00
21330,9,60641,20,1,04-04-2026 00:00:00
21331,4,60642,1,FALSE,12-05-2024 00:00:00
21332,4,60643,8,FALSE,22-05-2025 00:00:00
21333,6,60646,35,false,05-12-2024 00:00:00
21334,10,60650,35,TRUE,06-01-2025 00:00:00
21335,9,60652,19,FALSE,20-07-2025 00:00:00
21336,10,60653,14,FALSE,17-04-2025 00:00:00
21337,1,60659,6,FALSE,03-07-2025 00:00:00
21338,3,60668,9,TRUE,07-01-2025 00:00:00
21339,7,60674,5,0,28-10-2025 00:00:00
21340,2,60675,18,0,31-10-2025 00:00:00
21341,1,60678,53,,27-11-2024 00:00:00
21342,4,60679,45,True,18-02-2024 00:00:00
21343,5,60680,6,FALSE,11-02-2025 00:00:00
21344,6,60681,2,TRUE,28-07-2025 00:00:00
21345,10,60690,21,TRUE,23-01-2026 00:00:00
21346,1,60695,16,0,08-05-2025 00:00:00
21347,3,60696,15,1,31-05-2026 00:00:00
21348,10,60697,49,false,02-03-2025 00:00:00
21349,8,60698,1,0,18-06-2025 00:00:00
21350,6,60700,45,True,26-08-2025 00:00:00
21351,5,60701,49,,22-01-2025 00:00:00
21352,6,60704,15,1,26-04-2025 00:00:00
21353,10,60706,,,17-11-2024 00:00:00
21354,1,60708,11,false,26-10-2025 00:00:00
21355,2,60711,12,0,26-04-2024 00:00:00
21356,7,60712,33,false,10-10-2024 00:00:00
21357,5,60716,7,0,02-01-2026 00:00:00
21358,10,60718,1,false,21-07-2025 00:00:00
21359,9,60720,12,FALSE,27-10-2025 00:00:00
21360,9,60728,51,True,18-06-2026 00:00:00
21361,2,60736,21,True,17-02-2024 00:00:00
21362,5,60738,9,,18-02-2026 00:00:00
21363,1,60740,48,True,05-04-2024 00:00:00
21364,2,60741,57,FALSE,31-03-2024 00:00:00
21365,7,60746,36,TRUE,29-09-2025 00:00:00
21366,2,60751,18,,18-04-2026 00:00:00
21367,6,60752,27,1,04-12-2024 00:00:00
21368,10,60755,37,0,10-08-2025 00:00:00
21369,4,60757,33,TRUE,26-01-2025 00:00:00
21370,7,60762,36,1,11-10-2025 00:00:00
21371,2,60764,22,,21-02-2024 00:00:00
21372,8,60765,19,True,15-04-2026 00:00:00
21373,5,60767,37,TRUE,03-06-2026 00:00:00
21374,8,60771,59,false,28-01-2025 00:00:00
21375,4,60775,29,True,05-03-2026 00:00:00
21376,1,60778,8,True,06-03-2026 00:00:00
21377,10,60782,14,FALSE,25-06-2025 00:00:00
21378,1,60783,1,FALSE,07-10-2025 00:00:00
21379,3,60787,12,0,01-01-2026 00:00:00
21380,6,60788,34,false,15-04-2025 00:00:00
21381,9,60790,,TRUE,18-05-2024 00:00:00
21382,3,60791,54,,05-07-2025 00:00:00
21383,8,60794,17,false,04-04-2024 00:00:00
21384,10,60800,29,1,13-04-2024 00:00:00
21385,5,60803,58,0,14-04-2025 00:00:00
21386,8,60804,58,1,01-05-2024 00:00:00
21387,8,60807,3,True,24-11-2024 00:00:00
21388,2,60808,23,True,10-12-2024 00:00:00
21389,1,60809,41,True,05-12-2024 00:00:00
21390,3,60810,54,0,29-12-2024 00:00:00
21391,2,60814,59,false,22-03-2024 00:00:00
21392,3,60817,37,TRUE,20-04-2024 00:00:00
21393,2,60826,8,false,28-05-2024 00:00:00
21394,3,60830,41,0,17-04-2025 00:00:00
21395,10,60831,10,0,09-02-2024 00:00:00
21396,7,60836,21,1,16-03-2024 00:00:00
21397,3,60837,11,True,26-01-2024 00:00:00
21398,5,60839,58,,15-06-2025 00:00:00
21399,3,60840,14,,23-04-2026 00:00:00
21400,9,60848,5,FALSE,22-11-2024 00:00:00
21401,7,60852,20,0,02-03-2026 00:00:00
21402,9,60859,42,false,06-06-2026 00:00:00
21403,9,60860,9,0,30-05-2024 00:00:00
21404,1,60862,58,1,12-03-2026 00:00:00
21405,10,60863,5,0,16-06-2026 00:00:00
21406,2,60866,25,,08-06-2024 00:00:00
21407,10,60868,12,TRUE,19-10-2025 00:00:00
21408,3,60872,54,TRUE,06-09-2024 00:00:00
21409,8,60878,43,false,12-12-2024 00:00:00
21410,6,60879,,0,02-05-2026 00:00:00
21411,6,60880,9,True,18-06-2024 00:00:00
21412,2,60884,58,FALSE,18-11-2025 00:00:00
21413,8,60886,15,1,08-01-2026 00:00:00
21414,1,60887,19,false,21-02-2024 00:00:00
21415,1,60889,38,TRUE,11-06-2026 00:00:00
21416,4,60895,11,,11-12-2024 00:00:00
21417,2,60896,27,TRUE,02-01-2026 00:00:00
21418,7,60899,43,TRUE,05-05-2026 00:00:00
21419,1,60904,26,1,09-03-2024 00:00:00
21420,7,60906,11,FALSE,16-03-2024 00:00:00
21421,3,60909,14,FALSE,09-01-2024 00:00:00
21422,6,60915,1,1,06-04-2024 00:00:00
21423,1,60918,45,1,26-07-2025 00:00:00
21424,3,60919,36,0,08-08-2024 00:00:00
21425,7,60921,15,FALSE,04-10-2024 00:00:00
21426,9,60923,48,0,09-08-2025 00:00:00
21427,2,60925,6,false,09-12-2024 00:00:00
21428,2,60927,34,TRUE,07-11-2025 00:00:00
21429,9,60932,13,false,23-06-2025 00:00:00
21430,2,60933,50,True,04-03-2026 00:00:00
21431,5,60935,6,false,24-04-2024 00:00:00
21432,3,60939,58,True,23-09-2024 00:00:00
21433,8,60941,26,false,20-01-2026 00:00:00
21434,7,60942,49,TRUE,08-06-2024 00:00:00
21435,4,60944,4,True,25-04-2024 00:00:00
21436,9,60947,56,,12-10-2025 00:00:00
21437,1,60948,48,1,26-04-2024 00:00:00
21438,3,60950,42,TRUE,21-05-2025 00:00:00
21439,6,60953,16,0,08-02-2026 00:00:00
21440,9,60954,55,TRUE,13-06-2025 00:00:00
21441,9,60962,13,1,29-05-2025 00:00:00
21442,9,60971,19,false,18-09-2025 00:00:00
21443,7,60972,11,1,19-11-2025 00:00:00
21444,6,60975,48,FALSE,29-04-2026 00:00:00
21445,2,60982,15,FALSE,05-07-2024 00:00:00
21446,4,60985,36,FALSE,16-11-2025 00:00:00
21447,2,60995,7,FALSE,27-08-2025 00:00:00
21448,5,60996,28,false,23-03-2026 00:00:00
21449,10,60999,55,FALSE,24-01-2024 00:00:00
21450,3,61002,41,false,17-08-2024 00:00:00
21451,1,61004,49,1,01-06-2025 00:00:00
21452,7,61007,5,True,08-09-2025 00:00:00
21453,8,61009,48,false,01-10-2024 00:00:00
21454,8,61010,38,,19-11-2024 00:00:00
21455,4,61011,51,TRUE,23-04-2026 00:00:00
21456,2,61012,28,TRUE,12-04-2024 00:00:00
21457,5,61015,28,,24-06-2025 00:00:00
